gene,category,rationale,single_gene_panel_note,exclude_recommended,detection_pct_0041323,detection_pct_0041326,n_cells_0041323,n_cells_0041326,log2_detection_ratio_326_over_323,gene_id,full_name,location,cell_type,cellchat_pathway
GRIA1,,,,no,0.023,0.018,262,214,-0.321,ENSG00000155511,"Glutamate receptor 1 (GluR-1) (AMPA-selective glutamate receptor 1) (GluR-A) (GluR-K1) (Glutamate receptor ionotropic, AMPA 1) (GluA1)",Cell membrane,neuroendocrine cell;chromaffin cell;neural cell;astrocyte;Bergmann glial cell;neuron;interneuron;bipolar neuron;inhibitory interneuron;Purkinje cell;visceromotor neuron;GABAergic neuron;glutamatergic neuron;alveolar type 2 fibroblast cell,Glutamate
GRIA2,,,,no,0.297,0.206,3396,2410,-0.524,ENSG00000120251,"Glutamate receptor 2 (GluR-2) (AMPA-selective glutamate receptor 2) (GluR-B) (GluR-K2) (Glutamate receptor ionotropic, AMPA 2) (GluA2)",Cell membrane,neural cell;neuron associated cell (sensu Vertebrata);oligodendrocyte precursor cell;neuron;interneuron;bipolar neuron;retinal bipolar neuron;amacrine cell;granule cell;neuronal brush cell;retinal ganglion cell;GABAergic neuron;glutamatergic neuron,Glutamate
GRID1,,,,no,0.291,0.206,3337,2411,-0.498,ENSG00000182771,"Glutamate receptor ionotropic, delta-1 (GluD1) (GluR delta-1 subunit)",Cell membrane,neural cell;neuron associated cell;glial cell;macroglial cell,
GRIK3,,,,no,0.311,0.103,3557,1204,-1.592,ENSG00000163873,"Glutamate receptor ionotropic, kainate 3 (GluK3) (Excitatory amino acid receptor 5) (EAA5) (Glutamate receptor 7) (GluR-7) (GluR7)",Cell membrane,Schwann cell;inhibitory interneuron,Glutamate
GRIN2B,,,,no,0.021,,238,0,,ENSG00000273079,"Glutamate receptor ionotropic, NMDA 2B (GluN2B) (Glutamate [NMDA] receptor subunit epsilon-2) (N-methyl D-aspartate receptor subtype 2B) (NMDAR2B) (NR2B) (N-methyl-D-aspartate receptor subunit 3) (NR3) (hNR3)",Cell membrane,corneal endothelial cell;neural cell;neuron;inhibitory interneuron;stellate neuron;granule cell;neuronal brush cell;GABAergic neuron;glutamatergic neuron,Glutamate
GRM3,,,,no,0.025,,291,0,,ENSG00000198822,Metabotropic glutamate receptor 3 (mGluR3),Cell membrane,neuron associated cell;glial cell;macroglial cell;astrocyte;Bergmann glial cell;oligodendrocyte;inhibitory interneuron;GABAergic neuron;glutamatergic neuron,Glutamate
GRM5,,,,no,0.107,0.024,1227,280,-2.161,ENSG00000168959,Metabotropic glutamate receptor 5 (mGluR5),Cell membrane,neural cell;neuron associated cell (sensu Vertebrata);oligodendrocyte precursor cell;Bergmann glial cell;neuron;interneuron;bipolar neuron;retinal bipolar neuron;ganglion interneuron;inhibitory interneuron;GABAergic neuron;glutamatergic neuron,Glutamate
GRM7,,,,no,0.052,0.022,593,262,-1.207,ENSG00000196277,Metabotropic glutamate receptor 7 (mGluR7),Cell membrane,neural cell;neuron associated cell (sensu Vertebrata);oligodendrocyte precursor cell;neuron;interneuron;bipolar neuron;retinal bipolar neuron;amacrine cell;Purkinje cell;GABAergic neuron;glutamatergic neuron;sympathetic neuron,Glutamate
GRP,,,,no,0.035,0.019,399,224,-0.862,ENSG00000134443,Gastrin-releasing peptide (GRP),Secreted,stem cell;basal cell;neuroendocrine cell;lung neuroendocrine cell;enteric neuron,GPR;GRP
H19,,,,no,13.454,16.934,154089,197874,0.332,ENSG00000130600,,,hepatoblast;skeletal muscle satellite stem cell;neuroendocrine cell;chromaffin cell;mesothelial cell of pleura;mesothelial cell of visceral pleura;taste receptor cell;glandular epithelial cell;acinar cell;cortical cell of adrenal gland;granulosa cell;club cell;ovarian surface epithelial cell;tongue muscle cell;skeletal muscle satellite cell;trophoblast giant cell;sympathetic neuron;stromal cell;stromal cell of ovary;interstitial cell of ovary;mesangial cell;mesenchymal cell,
HAMP,,,,no,3.956,1.897,45306,22163,-1.06,ENSG00000105697,Hepcidin (Liver-expressed antimicrobial peptide 1) (LEAP-1) (Putative liver tumor regressor) (PLTR),Secreted,microglial cell;mature microglial cell,
HAVCR2,,,,no,0.903,1.018,10347,11891,0.172,ENSG00000135077,Hepatitis A virus cellular receptor 2 (HAVcr-2) (T-cell immunoglobulin and mucin domain-containing protein 3) (TIMD-3) (T-cell immunoglobulin mucin receptor 3) (TIM-3) (T-cell membrane protein 3) (CD antigen CD366),Membrane,"macrophage;elicited macrophage;inflammatory macrophage;microglial cell;mononuclear phagocyte;professional antigen presenting cell;decidual natural killer cell, human",GALECTIN
HDAC2,,,,no,14.86,13.099,170186,153060,-0.182,ENSG00000196591,Histone deacetylase 2 (HD2),Nucleus,glioblast;Schwann cell precursor;neural crest cell;basophil mast progenitor cell;enteric neuron,
HDC,,,,no,0.064,0.092,729,1080,0.538,ENSG00000140287,Histidine decarboxylase (HDC),,"granulocyte;basophil;eosinophil;mast cell;erythroid progenitor cell, mammalian;basophil mast progenitor cell;granulocytopoietic cell;neuron",
HES1,,,,no,9.237,7.275,105790,85001,-0.345,ENSG00000114315,Transcription factor HES-1 (Class B basic helix-loop-helix protein 39) (bHLHb39) (Hairy and enhancer of split 1) (Hairy homolog) (Hairy-like protein) (hHL),Nucleus,intestinal crypt stem cell of large intestine;basal cell of epithelium of bronchus;enterocyte;vasa recta ascending limb cell;glomerular capillary endothelial cell;fenestrated cell;glomerular endothelial cell;gut endothelial cell;endothelial cell of uterus;radial glial cell;Mueller cell;forebrain radial glial cell,
HES6,,,,no,2.916,2.723,33400,31823,-0.099,ENSG00000144485,Transcription cofactor HES-6 (C-HAIRY1) (Class B basic helix-loop-helix protein 41) (bHLHb41) (Hairy and enhancer of split 6),Nucleus,lung neuroendocrine cell;intestine goblet cell;colon goblet cell;small intestine goblet cell;paneth cell;brush cell of trachebronchial tree;brush cell of trachea;brush cell of bronchus;forebrain radial glial cell;neural progenitor cell,
HMCN1,,,,no,0.221,0.164,2530,1917,-0.429,ENSG00000143341,Hemicentin-1 (Fibulin-6) (FIBL-6),Secreted,interstitial cell of Cajal;cardiac endothelial cell;endocardial cell;Schwann cell;neuron;alveolar type 2 fibroblast cell;fibroblast of cardiac tissue;mesangial cell;fibro/adipogenic progenitor cell,
HMGA2,,,,no,0.438,0.291,5022,3405,-0.59,ENSG00000149948,High mobility group protein HMGI-C (High mobility group AT-hook protein 2),Nucleus,glioblast;Schwann cell precursor;neural crest cell;mesothelial cell;taste receptor cell;mesodermal cell;enteric smooth muscle cell;mesangial cell;mesenchymal cell,
HMGN3,,,,no,8.071,4.993,92441,58339,-0.693,ENSG00000118418,High mobility group nucleosome-binding domain-containing protein 3 (Thyroid receptor-interacting protein 7) (TR-interacting protein 7) (TRIP-7),Nucleus,multi-ciliated epithelial cell;ciliated columnar cell of tracheobronchial tree;ciliated cell of the bronchus;lung neuroendocrine cell;pancreatic PP cell;PP cell;follicular dendritic cell;placental villous trophoblast;mature conventional dendritic cell;forebrain radial glial cell;rod bipolar cell,
HNRNPA1L2,,,,no,48.535,53.922,555871,630060,0.152,ENSG00000139675,Heterogeneous nuclear ribonucleoprotein A1-like 2 (hnRNP A1-like 2) (hnRNP core protein A1-like 2),Nucleus,"neural crest cell;interstitial cell of Cajal;mesodermal cell;CD4-positive, alpha-beta thymocyte;CD8-positive, alpha-beta thymocyte;enteric neuron;theca cell",
HOPX,,,,no,0.522,0.195,5977,2284,-1.417,ENSG00000171476,Homeodomain-only protein (Lung cancer-associated Y protein) (Not expressed in choriocarcinoma protein 1) (Odd homeobox protein 1),Nucleus,"keratinocyte;epithelial cell of lung;epithelial cell of alveolus of lung;pneumocyte;type I pneumocyte;type II pneumocyte;type B pancreatic cell;epidermal cell;conjunctival epithelial cell;trophoblast giant cell;T cell;alpha-beta T cell;mature alpha-beta T cell;CD8-positive, alpha-beta cytokine secreting effector T cell;CD8-alpha-beta-positive, alpha-beta intraepithelial T cell;mucosal invariant T cell;mature T cell;innate lymphoid cell;natural killer cell;CD16-negative, CD56-bright natural killer cell, human;CD16-positive, CD56-dim natural killer cell, human;decidual natural killer cell, human;ILC1, human;group 2 innate lymphoid cell, human;forebrain radial glial cell;lung secretory cell",
HOXA5,,,,no,0.406,0.411,4654,4801,0.016,ENSG00000106004,Homeobox protein Hox-A5 (Homeobox protein Hox-1C),Nucleus,enteric neuron;peripheral nervous system neuron;fibroblast of lung;myofibroblast cell,
HOXB4,,,,no,0.939,1.509,10755,17636,0.685,ENSG00000182742,Homeobox protein Hox-B4 (Homeobox protein Hox-2.6) (Homeobox protein Hox-2F),Nucleus,neural crest cell;interstitial cell of Cajal;enteric smooth muscle cell;enteric neuron;peripheral nervous system neuron;fibroblast of lung,
HOXB5,,,,no,0.187,0.208,2147,2428,0.149,ENSG00000120075,Homeobox protein Hox-B5 (Homeobox protein HHO.C10) (Homeobox protein Hox-2A) (Homeobox protein Hu-1),Nucleus,neural crest cell;lung neuroendocrine cell;tracheobronchial smooth muscle cell;enteric neuron;peripheral nervous system neuron;fibroblast of lung,
HPCA,,,,no,0.248,0.116,2840,1353,-1.099,ENSG00000121905,Neuron-specific calcium-binding protein hippocalcin (Calcium-binding protein BDR-2),Cytoplasm,ON-bipolar cell;OFF-bipolar cell;glycinergic neuron,
HPGD,,,,no,0.212,0.153,2432,1789,-0.472,ENSG00000164120,15-hydroxyprostaglandin dehydrogenase [NAD(+)] (15-PGDH),Cytoplasm,epithelial cell;enterocyte of epithelium of small intestine;lung endothelial cell;type B pancreatic cell;taste receptor cell;paneth cell of epithelium of small intestine;urothelial cell;bladder urothelial cell;epithelial cell of small intestine;endothelial cell;endothelial cell of vascular tree;melanocyte;basophil;eosinophil;mast cell;neuron;bladder cell,
HRH3,,,,no,0.02,,232,0,,ENSG00000101180,Histamine H3 receptor (H3R) (HH3R) (G-protein coupled receptor 97),Cell membrane,medium spiny neuron,Histamine
HS3ST5,,,,no,0.056,0.016,647,188,-1.812,ENSG00000249853,Heparan sulfate glucosamine 3-O-sulfotransferase 5,Golgi apparatus membrane,neuroendocrine cell;chromaffin cell;ganglion interneuron;stellate neuron,
HS6ST2,,,,no,3.332,1.29,38162,15073,-1.369,ENSG00000171004,Heparan-sulfate 6-O-sulfotransferase 2 (HS6ST-2),Membrane,chromaffin cell;kidney distal convoluted tubule epithelial cell;kidney loop of Henle ascending limb epithelial cell;kidney loop of Henle thick ascending limb epithelial cell;kidney loop of Henle epithelial cell;sympathetic neuron,
HTR2C,,,,no,0.021,,240,0,,ENSG00000147246,5-hydroxytryptamine receptor 2C (5-HT-2C) (5-HT2C) (5-HTR2C) (5-hydroxytryptamine receptor 1C) (5-HT-1C) (5-HT1C) (Serotonin receptor 2C),Cell membrane,ependymal cell;choroid plexus epithelial cell;columnar/cuboidal epithelial cell;pigmented ciliary epithelial cell;neuron,5-HT;SerotoninDopamin
ID4,,,,no,1.134,0.682,12985,7967,-0.734,ENSG00000172201,DNA-binding protein inhibitor ID-4 (Class B basic helix-loop-helix protein 27) (bHLHb27) (Inhibitor of DNA binding 4) (Inhibitor of differentiation 4),Nucleus,glioblast;Schwann cell precursor;intestinal crypt stem cell of large intestine;pancreatic PP cell;epithelial cell of uterus;muscle cell;smooth muscle cell;myometrial cell;tracheobronchial smooth muscle cell;bronchial smooth muscle cell;smooth muscle cell of prostate;radial glial cell;forebrain radial glial cell,
IFNGR1,,,,no,10.424,12.924,119388,151017,0.31,ENSG00000027697,Interferon gamma receptor 1 (IFN-gamma receptor 1) (IFN-gamma-R1) (CDw119) (Interferon gamma receptor alpha-chain) (IFN-gamma-R-alpha) (CD antigen CD119),Cell membrane,myoepithelial cell;myoepithelial cell of mammary gland;microglial cell,IFN-II
IGF1,,,,no,2.35,0.766,26912,8945,-1.618,ENSG00000017427,Insulin-like growth factor I (IGF-I) (Mechano growth factor) (MGF) (Somatomedin-C),Secreted,mesenchymal stem cell;pulmonary ionocyte;ionocyte;tracheobronchial smooth muscle cell;decidual cell;neuron;connective tissue cell;fibroblast;fibroblast of connective tissue of nonglandular part of prostate;fibroblast of connective tissue of glandular part of prostate;subcutaneous fat cell;adipocyte of breast;epicardial adipocyte;adipocyte of epicardial fat of left ventricle;myofibroblast cell;stromal cell;stromal cell of ovary;adventitial cell,IGF
IGF2,,,,no,0.449,1.223,5142,14292,1.446,ENSG00000167244,Insulin-like growth factor II (IGF-II) (Somatomedin-A) (T3M-11-derived growth factor),Secreted,hepatoblast;chromaffin cell;interstitial cell of Cajal;pancreatic D cell;taste receptor cell;cortical cell of adrenal gland;respiratory epithelial cell;epithelial cell of lower respiratory tract;club cell;Leydig cell;extravillous trophoblast;placental villous trophoblast;syncytiotrophoblast cell;sympathetic neuron;stromal cell of ovary;interstitial cell of ovary;mesangial cell;mesenchymal cell,IGF
IGFBP2,,,,no,26.323,28.933,301480,338079,0.136,ENSG00000115457,Insulin-like growth factor-binding protein 2 (IBP-2) (IGF-binding protein 2) (IGFBP-2),Secreted,glioblast;Schwann cell precursor;respiratory basal cell;basal cell of epithelium of bronchus;ciliated cell of the bronchus;lung neuroendocrine cell;pancreatic PP cell;PP cell;fallopian tube secretory epithelial cell;granulosa cell;brush cell of trachea;cortical thymic epithelial cell;bronchial epithelial cell;Leydig cell;decidual cell;immature Schwann cell;fibroblast of connective tissue of glandular part of prostate;stromal cell of ovary,
IL15,,,,no,1.094,1.048,12533,12244,-0.063,ENSG00000164136,Interleukin-15 (IL-15),Cytoplasm;Nucleus,decidual cell;glutamatergic neuron;stromal cell,IL2
INA,,,,no,0.833,0.32,9542,3734,-1.382,ENSG00000148798,Alpha-internexin (Alpha-Inx) (66 kDa neurofilament protein) (NF-66) (Neurofilament-66) (Neurofilament 5),,pancreatic PP cell;PP cell;enteric neuron;ganglion interneuron;cortical interneuron;cerebral cortex GABAergic interneuron;Cajal-Retzius cell;retinal ganglion cell;visceromotor neuron;peripheral nervous system neuron,
INO80D,,,,no,6.381,7.273,73081,84986,0.189,ENSG00000114933,INO80 complex subunit D,Nucleus,mature microglial cell;mature astrocyte,
INPP5D,,,,no,0.804,1.861,9207,21750,1.211,ENSG00000168918,"Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 1",Cytoplasm,macrophage;tissue-resident macrophage;central nervous system macrophage;microglial cell;mature microglial cell;professional antigen presenting cell;immature innate lymphoid cell,
INSC,,,,no,0.38,0.325,4356,3797,-0.227,ENSG00000188487,Protein inscuteable homolog,Cytoplasm,neural crest cell;Schwann cell;osteoblast,
IQGAP2,,,,no,13.798,11.901,158028,139064,-0.213,ENSG00000145703,Ras GTPase-activating-like protein IQGAP2,,pigmented ciliary epithelial cell;non-pigmented ciliary epithelial cell;renal beta-intercalated cell;podocyte;neuron,
ISL1,,,,no,0.659,0.604,7546,7062,-0.125,ENSG00000016082,Insulin gene enhancer protein ISL-1 (Islet-1),Nucleus,pancreatic endocrine cell;pancreatic A cell;pancreatic D cell;pancreatic PP cell;enteroendocrine cell;PP cell;type L enteroendocrine cell;intestinal enteroendocrine cell;enteroendocrine cell of small intestine;enteroendocrine cell of colon;endocrine cell;neuron;ON-bipolar cell;rod bipolar cell;medium spiny neuron,
ITGAX,,,,no,0.917,2.122,10499,24791,1.211,ENSG00000140678,"Integrin alpha-X (CD11 antigen-like family member C) (Leu M5) (Leukocyte adhesion glycoprotein p150,95 alpha chain) (Leukocyte adhesion receptor p150,95) (CD antigen CD11c)",Membrane,"macrophage;elicited macrophage;inflammatory macrophage;alternatively activated macrophage;microglial cell;professional antigen presenting cell;dendritic cell;conventional dendritic cell;Langerhans cell;myeloid dendritic cell;CD1c-positive myeloid dendritic cell;myeloid leukocyte;monocyte;lymphocyte;T cell;alpha-beta T cell;mature alpha-beta T cell;mucosal invariant T cell;mature T cell;CD16-negative, CD56-bright natural killer cell, human;decidual natural killer cell, human;immature innate lymphoid cell;myeloid cell",COMPLEMENT;CD23;ICAM;THY1
KAT2B,,,,no,6.618,6.494,75797,75875,-0.027,ENSG00000114166,Histone acetyltransferase KAT2B,Nucleus,neuron associated cell (sensu Vertebrata);oligodendrocyte precursor cell;Schwann cell,
KCNH5,,,,no,0.015,0.009,169,104,-0.729,ENSG00000140015,Potassium voltage-gated channel subfamily H member 5 (Ether-a-go-go potassium channel 2) (hEAG2) (Voltage-gated potassium channel subunit Kv10.2),Membrane,ciliary muscle cell;interneuron;bipolar neuron;retinal bipolar neuron;amacrine cell;sympathetic neuron,
KCNJ6,,,,no,0.373,0.226,4274,2642,-0.723,ENSG00000157542,"G protein-activated inward rectifier potassium channel 2 (GIRK-2) (BIR1) (Inward rectifier K(+) channel Kir3.2) (KATP-2) (Potassium channel, inwardly rectifying subfamily J member 6)",Membrane,type EC enteroendocrine cell;retina horizontal cell;stellate neuron,
KCNMA1,,,,no,2.849,3.362,32628,39284,0.239,ENSG00000156113,"Calcium-activated potassium channel subunit alpha-1 (BK channel) (BKCA alpha) (Calcium-activated potassium channel, subfamily M subunit alpha-1) (K(VCA)alpha) (KCa1.1) (Maxi K channel) (MaxiK) (Slo-alpha) (Slo1) (Slowpoke homolog) (Slo homolog) (hSlo)",Cell membrane,type B pancreatic cell;Kupffer cell;bipolar neuron;retinal bipolar neuron,
KCNMB1,,,,no,0.241,0.498,2765,5817,1.044,ENSG00000145936,"Calcium-activated potassium channel subunit beta-1 (BK channel subunit beta-1) (BKbeta) (BKbeta1) (Hbeta1) (Calcium-activated potassium channel, subfamily M subunit beta-1) (Calcium-activated potassium channel subunit beta) (Charybdotoxin receptor subunit beta-1) (K(VCA)beta-1) (Maxi K channel subunit beta-1) (Slo-beta-1) (Slo-beta)",Membrane,microglial cell;mature microglial cell;smooth muscle cell;enteric smooth muscle cell;uterine smooth muscle cell;tracheobronchial smooth muscle cell;bronchial smooth muscle cell;Langerhans cell,
KCNQ2,,,,no,0.058,0.027,664,318,-1.091,ENSG00000075043,Potassium voltage-gated channel subfamily KQT member 2 (KQT-like 2) (Neuroblastoma-specific potassium channel subunit alpha KvLQT2) (Voltage-gated potassium channel subunit Kv7.2),Cell membrane,glioblast;Schwann cell precursor,
KHDRBS1,,,,no,17.778,18.201,203611,212669,0.034,ENSG00000121774,"KH domain-containing, RNA-binding, signal transduction-associated protein 1 (GAP-associated tyrosine phosphoprotein p62) (Src-associated in mitosis 68 kDa protein) (Sam68) (p21 Ras GTPase-activating protein-associated p62) (p68)",Nucleus,glioblast;Schwann cell precursor;large pre-B-II cell,
KLHL1,,,,no,0.063,0.02,727,230,-1.689,ENSG00000150361,Kelch-like protein 1,Cytoplasm,neuron;ganglion interneuron;Purkinje cell;glutamatergic neuron,
LAMA3,,,,no,1.809,1.348,20724,15754,-0.424,ENSG00000053747,Laminin subunit alpha-3 (Epiligrin 170 kDa subunit) (E170) (Epiligrin subunit alpha) (Kalinin subunit alpha) (Laminin-5 subunit alpha) (Laminin-6 subunit alpha) (Laminin-7 subunit alpha) (Nicein subunit alpha),Secreted,basal cell of epidermis;stem cell of epidermis;epithelial cell;myoepithelial cell;myoepithelial cell of mammary gland;epithelial cell of lung;epithelial cell of alveolus of lung;pneumocyte;type I pneumocyte;paneth cell of colon;paneth cell of epithelium of small intestine;smooth muscle cell of sphincter of pupil;smooth muscle myoblast;medium spiny neuron,LAMININ
LANCL1,,,,no,4.829,5.483,55310,64069,0.183,ENSG00000115365,Glutathione S-transferase LANCL1,Cytoplasm,neuron associated cell;glial cell;macroglial cell;oligodendrocyte,
LDHA,,,,no,45.962,37.219,526404,434893,-0.304,ENSG00000134333,L-lactate dehydrogenase A chain (LDH-A),Cytoplasm,"pancreatic D cell;myometrial cell;T-helper 17 cell;activated CD4-positive, alpha-beta T cell;rod bipolar cell;glycinergic neuron",
LEF1,,,,no,0.195,0.161,2233,1887,-0.272,ENSG00000138795,Lymphoid enhancer-binding factor 1 (LEF-1) (T cell-specific transcription factor 1-alpha) (TCF1-alpha),Nucleus,"T cell;immature alpha-beta T cell;double-positive, alpha-beta thymocyte;CD4-positive, CD25-positive, alpha-beta regulatory T cell;naive regulatory T cell;memory regulatory T cell;naive thymus-derived CD4-positive, alpha-beta T cell;naive thymus-derived CD8-positive, alpha-beta T cell;CD8-alpha-alpha-positive, alpha-beta intraepithelial T cell;naive T cell;intraepithelial lymphocyte;immature T cell;thymocyte;double negative thymocyte;late pro-B cell;neuron",
LGR5,,,,no,0.059,0.042,679,492,-0.494,ENSG00000139292,Leucine-rich repeat-containing G-protein coupled receptor 5 (G-protein coupled receptor 49) (G-protein coupled receptor 67) (G-protein coupled receptor HG38),Cell membrane,stem cell;intestinal crypt stem cell;intestinal crypt stem cell of large intestine;intestinal crypt stem cell of small intestine;intestinal crypt stem cell of colon;neuron,
LIFR,,,,no,2.837,2.78,32493,32480,-0.029,ENSG00000113594,Leukemia inhibitory factor receptor (LIF receptor) (LIF-R) (CD antigen CD118),Secreted,retinal blood vessel endothelial cell;kidney capillary endothelial cell;lung microvascular endothelial cell;lung endothelial cell;fenestrated cell;glomerular endothelial cell;endothelial cell of sinusoid;endothelial cell of hepatic sinusoid;endothelial cell of pericentral hepatic sinusoid;endothelial cell of uterus;trophoblast giant cell;Bergmann glial cell;hepatic stellate cell,LIFR;OSM
LINGO2,,,,no,0.046,0.024,525,281,-0.931,ENSG00000174482,Leucine-rich repeat and immunoglobulin-like domain-containing nogo receptor-interacting protein 2 (Leucine-rich repeat neuronal protein 3) (Leucine-rich repeat neuronal protein 6C),Membrane,neuroendocrine cell;chromaffin cell;neural cell;neuron;interneuron;ganglion interneuron;inhibitory interneuron;stellate neuron;granule cell;Purkinje cell;neuronal brush cell;visceromotor neuron;GABAergic neuron,
LMX1B,,,,no,0.122,0.065,1399,762,-0.905,ENSG00000136944,LIM homeobox transcription factor 1-beta (LIM/homeobox protein 1.2) (LMX-1.2) (LIM/homeobox protein LMX1B),Nucleus,corneal endothelial cell;neuron,
LPAR1,,,,no,0.748,0.738,8569,8627,-0.019,ENSG00000198121,Lysophosphatidic acid receptor 1 (LPA receptor 1) (LPA-1) (Lysophosphatidic acid receptor Edg-2),Cell surface,glial cell;macroglial cell;oligodendrocyte;Schwann cell;connective tissue cell;fibroblast;preadipocyte;brown preadipocyte;fibroblast of cardiac tissue;kidney interstitial fibroblast;mesothelial fibroblast;fibro/adipogenic progenitor cell;kidney interstitial cell,ADGRE
LPAR5,,,,no,0.615,0.95,7040,11104,0.629,ENSG00000184574,Lysophosphatidic acid receptor 5 (LPA receptor 5) (LPA-5) (G-protein coupled receptor 92) (G-protein coupled receptor 93),Cell membrane,microglial cell,
LPAR6,,,,no,0.722,0.655,8274,7659,-0.14,ENSG00000139679,Lysophosphatidic acid receptor 6 (LPA receptor 6) (LPA-6) (Oleoyl-L-alpha-lysophosphatidic acid receptor) (P2Y purinoceptor 5) (P2Y5) (Purinergic receptor 5) (RB intron encoded G-protein coupled receptor),Cell membrane,endothelial tip cell;glomerular capillary endothelial cell;gut endothelial cell;macrophage;tissue-resident macrophage;central nervous system macrophage;microglial cell;mature microglial cell,
LRRC3B,,,,no,0.036,0.021,409,248,-0.751,ENSG00000179796,Leucine-rich repeat-containing protein 3B (Leucine-rich repeat protein 15),Membrane,interstitial cell of Cajal;radial glial cell;forebrain radial glial cell;Purkinje cell,
LRTM1,,,,no,0.025,,287,0,,ENSG00000144771,Leucine-rich repeat and transmembrane domain-containing protein 1,Membrane,interneuron;bipolar neuron;retinal bipolar neuron;ON-bipolar cell;rod bipolar cell;OFF-bipolar cell,
MAB21L1,,,,no,0.083,0.088,952,1025,0.078,ENSG00000180660,Putative nucleotidyltransferase MAB21L1,Nucleus,neural crest cell;radial glial cell;Mueller cell;enteric neuron;Cajal-Retzius cell;glycinergic neuron;peripheral nervous system neuron,
MAB21L2,,,,no,0.013,,150,0,,ENSG00000181541,Protein mab-21-like 2,Nucleus,interstitial cell of Cajal;mesodermal cell;smooth muscle cell;enteric smooth muscle cell;glycinergic neuron,
MAF,,,,no,2.101,1.647,24058,19243,-0.351,ENSG00000178573,Transcription factor Maf (Proto-oncogene c-Maf) (V-maf musculoaponeurotic fibrosarcoma oncogene homolog),Nucleus,Hofbauer cell;surface ectodermal cell;T follicular helper cell;neuron,
MAP1B,,,,no,3.521,2.886,40330,33718,-0.287,ENSG00000131711,Microtubule-associated protein 1B (MAP-1B),Cytoplasm,muscle cell;smooth muscle cell;forebrain radial glial cell;enteric neuron;cortical interneuron;cerebral cortex GABAergic interneuron;Cajal-Retzius cell;retinal ganglion cell;retinal cone cell;visceromotor neuron;peripheral nervous system neuron,
MAP1LC3A,,,,no,3.321,3.131,38033,36580,-0.085,ENSG00000101460,Microtubule-associated proteins 1A/1B light chain 3A (Autophagy-related protein LC3 A) (Autophagy-related ubiquitin-like modifier LC3 A) (MAP1 light chain 3-like protein 1) (MAP1A/MAP1B light chain 3 A) (MAP1A/MAP1B LC3 A) (Microtubule-associated protein 1 light chain 3 alpha),Cytoplasmic vesicle,type B pancreatic cell;follicular dendritic cell;peripheral nervous system neuron,
MAP2,,,,no,2.349,1.915,26899,22382,-0.294,ENSG00000078018,Microtubule-associated protein 2 (MAP-2),Cytoplasm,neural cell;neuron associated cell (sensu Vertebrata);oligodendrocyte precursor cell;neuron;inhibitory interneuron;Purkinje cell;neuronal brush cell;Cajal-Retzius cell;neuronal receptor cell;photoreceptor cell;eye photoreceptor cell;retinal cone cell;retinal rod cell;GABAergic neuron;glutamatergic neuron,
MAP4K4,,,,no,7.144,5.936,81815,69364,-0.267,ENSG00000071054,Mitogen-activated protein kinase kinase kinase kinase 4,Cytoplasm,central nervous system macrophage;neuron associated cell;glial cell;macroglial cell;oligodendrocyte;preadipocyte,
MAP7,,,,no,20.154,20.406,230818,238444,0.018,ENSG00000135525,Ensconsin (Epithelial microtubule-associated protein of 115 kDa) (E-MAP-115) (Microtubule-associated protein 7) (MAP-7),Cytoplasm,tuft cell of colon;glial cell;macroglial cell;oligodendrocyte;bipolar neuron;retinal bipolar neuron,
MAPT,,,,no,0.655,0.64,7501,7478,-0.033,ENSG00000186868,Microtubule-associated protein tau (Neurofibrillary tangle protein) (Paired helical filament-tau) (PHF-tau),Cytoplasm,interneuron;bipolar neuron;retinal bipolar neuron;cerebral cortex GABAergic interneuron;retina horizontal cell;Cajal-Retzius cell;retinal ganglion cell;visceromotor neuron,
MEF2A,,,,no,7.276,7.004,83332,81845,-0.055,ENSG00000068305,Myocyte-specific enhancer factor 2A (Serum response factor-like protein 1),Nucleus,epithelial cell;lung endothelial cell;endothelial cell;endothelial cell of vascular tree;tissue-resident macrophage;central nervous system macrophage;mature microglial cell,
MEF2C,,,,no,0.992,1.208,11359,14119,0.285,ENSG00000081189,Myocyte-specific enhancer factor 2C (Myocyte enhancer factor 2C),Nucleus,macrophage;tissue-resident macrophage;central nervous system macrophage;microglial cell;mature microglial cell;liver dendritic cell;B cell;early lymphoid progenitor;pro-B cell;glutamatergic neuron;osteoblast,
MEG3,,,,no,15.323,10.334,175492,120745,-0.568,ENSG00000214548,,,hepatoblast;skeletal muscle satellite stem cell;cortical cell of adrenal gland;skeletal muscle satellite cell;enteric neuron;Purkinje cell;Cajal-Retzius cell;retinal ganglion cell;glycinergic neuron;peripheral nervous system neuron;sympathetic neuron;fibroblast of connective tissue of nonglandular part of prostate;fibroblast of connective tissue of glandular part of prostate,
MEGF10,,,,no,0.075,0.037,857,430,-1.024,ENSG00000145794,Multiple epidermal growth factor-like domains protein 10 (Multiple EGF-like domains protein 10),Cell membrane,neuron associated cell;glial cell;macroglial cell,
MEIS1,,,,no,12.616,15.568,144489,181912,0.303,ENSG00000143995,Homeobox protein Meis1,Nucleus,pigmented epithelial cell;non-pigmented ciliary epithelial cell;smooth muscle cell of sphincter of pupil;neuron;medium spiny neuron;kidney interstitial fibroblast;mesangial cell;kidney interstitial cell,
