gene,category,rationale,exclude_recommended,in_5K_reference,gene_id,full_name,location,cell_type,cellchat_pathway,detection_pct_0041435,detection_pct_0041534,det_max,n_cells_0041435,n_cells_0041534,log2_detection_ratio
KIAA0408,,,no,True,ENSG00000189367,Uncharacterized protein KIAA0408,,neuroendocrine cell;chromaffin cell;muscle cell;smooth muscle cell;tracheobronchial smooth muscle cell,,0.115,0.115,0.115,535,277,-0.008
KLF12,,,no,True,ENSG00000118922,Krueppel-like factor 12 (Transcriptional repressor AP-2rep),Nucleus,smooth muscle cell of sphincter of pupil,,0.991,1.059,1.059,4598,2559,0.096
KLF4,,,no,True,ENSG00000136826,Krueppel-like factor 4 (Epithelial zinc finger protein EZF) (Gut-enriched krueppel-like factor),Nucleus,intestinal crypt stem cell of large intestine;lung endothelial cell;ileal goblet cell;endothelial cell;endothelial cell of vascular tree;monocyte,,1.29,1.276,1.29,5986,3083,-0.016
KLHL4,,,no,True,ENSG00000102271,Kelch-like protein 4,Cytoplasm,endothelial cell of lymphatic vessel;dermis microvascular lymphatic vessel endothelial cell;endocardial cell,,0.078,0.076,0.078,363,183,-0.047
LAMA3,,,no,True,ENSG00000053747,Laminin subunit alpha-3 (Epiligrin 170 kDa subunit) (E170) (Epiligrin subunit alpha) (Kalinin subunit alpha) (Laminin-5 subunit alpha) (Laminin-6 subunit alpha) (Laminin-7 subunit alpha) (Nicein subunit alpha),Secreted,basal cell of epidermis;stem cell of epidermis;epithelial cell;myoepithelial cell;myoepithelial cell of mammary gland;epithelial cell of lung;epithelial cell of alveolus of lung;pneumocyte;type I pneumocyte;paneth cell of colon;paneth cell of epithelium of small intestine;smooth muscle cell of sphincter of pupil;smooth muscle myoblast;medium spiny neuron,LAMININ,5.975,2.36,5.975,27730,5705,-1.34
LBH,,,no,True,ENSG00000213626,Protein LBH (hLBH) (Limb bud and heart development protein homolog),Nucleus,"ciliated epithelial cell;multi-ciliated epithelial cell;ciliated columnar cell of tracheobronchial tree;ciliated cell of the bronchus;smooth muscle cell;vascular associated smooth muscle cell;myometrial cell;naive regulatory T cell;naive thymus-derived CD8-positive, alpha-beta T cell;retinal cone cell;pulmonary interstitial fibroblast;bronchus fibroblast of lung",,8.04,8.091,8.091,37313,19554,0.009
LDB3,,,no,True,ENSG00000122367,LIM domain-binding protein 3 (Protein cypher) (Z-band alternatively spliced PDZ-motif protein),Cytoplasm,muscle cell;cardiac muscle cell;regular atrial cardiac myocyte;regular ventricular cardiac myocyte;skeletal muscle fiber;slow muscle cell;fast muscle cell;cell of skeletal muscle;muscle precursor cell;smooth muscle myoblast;cardiac muscle myoblast;renal interstitial pericyte,,0.686,0.397,0.686,3185,960,-0.789
LEPR,,,no,True,ENSG00000116678,Leptin receptor (LEP-R) (HuB219) (OB receptor) (OB-R) (CD antigen CD295),Cell membrane,endothelial cell of uterus;endocardial cell;keratocyte;reticular cell,LEP,0.431,0.566,0.566,2002,1368,0.392
LGR6,,,no,True,ENSG00000133067,Leucine-rich repeat-containing G-protein coupled receptor 6,Cell membrane,tracheobronchial smooth muscle cell;bronchial smooth muscle cell;astrocyte;renal interstitial pericyte,,0.084,0.096,0.096,390,232,0.192
LIF,,,no,True,ENSG00000128342,Leukemia inhibitory factor (LIF) (Differentiation-stimulating factor) (D factor) (Melanoma-derived LPL inhibitor) (MLPLI) (Emfilermin),Secreted,smooth muscle cell of prostate;mast cell;mucosal type mast cell;group 2 innate lymphoid cell;fibroblast of mammary gland;fibroblast of connective tissue of nonglandular part of prostate;fibroblast of connective tissue of glandular part of prostate;fibroblast of breast,LIFR,0.065,0.14,0.14,301,338,1.109
LIFR,,,no,True,ENSG00000113594,Leukemia inhibitory factor receptor (LIF receptor) (LIF-R) (CD antigen CD118),Secreted,retinal blood vessel endothelial cell;kidney capillary endothelial cell;lung microvascular endothelial cell;lung endothelial cell;fenestrated cell;glomerular endothelial cell;endothelial cell of sinusoid;endothelial cell of hepatic sinusoid;endothelial cell of pericentral hepatic sinusoid;endothelial cell of uterus;trophoblast giant cell;Bergmann glial cell;hepatic stellate cell,LIFR;OSM,2.913,1.509,2.913,13517,3646,-0.949
LMO2,,,no,True,ENSG00000135363,Rhombotin-2 (Cysteine-rich protein TTG-2) (LIM domain only protein 2) (LMO-2) (T-cell translocation protein 2),Nucleus,retinal blood vessel endothelial cell;glomerular capillary endothelial cell;lung microvascular endothelial cell;lung endothelial cell;gut endothelial cell;endothelial cell of lymphatic vessel;cerebral cortex endothelial cell;surface ectodermal cell;megakaryocyte-erythroid progenitor cell;erythroid lineage cell;erythroid progenitor cell;proerythroblast;erythroblast;hematopoietic multipotent progenitor cell;myeloid lineage restricted progenitor cell,,0.624,0.604,0.624,2898,1461,-0.047
LMX1B,,,no,True,ENSG00000136944,LIM homeobox transcription factor 1-beta (LIM/homeobox protein 1.2) (LMX-1.2) (LIM/homeobox protein LMX1B),Nucleus,corneal endothelial cell;neuron,,0.025,,0.025,118,0,
LOX,,,no,True,ENSG00000113083,Protein-lysine 6-oxidase,Secreted,endothelial cell of lymphatic vessel;preosteoblast;surface ectodermal cell;fibroblast;reticular cell;skin fibroblast;fibroblast of breast;mesothelial fibroblast;osteoblast,,0.585,0.389,0.585,2716,939,-0.591
LPAR6,,,no,True,ENSG00000139679,Lysophosphatidic acid receptor 6 (LPA receptor 6) (LPA-6) (Oleoyl-L-alpha-lysophosphatidic acid receptor) (P2Y purinoceptor 5) (P2Y5) (Purinergic receptor 5) (RB intron encoded G-protein coupled receptor),Cell membrane,endothelial tip cell;glomerular capillary endothelial cell;gut endothelial cell;macrophage;tissue-resident macrophage;central nervous system macrophage;microglial cell;mature microglial cell,,0.662,0.685,0.685,3074,1655,0.048
LPL,,,no,True,ENSG00000175445,Lipoprotein lipase (LPL),Cell membrane,alveolar macrophage;lung macrophage;muscle cell;smooth muscle cell;fat cell;subcutaneous fat cell;adipocyte of breast;epicardial adipocyte;adipocyte of epicardial fat of left ventricle,,0.724,0.78,0.78,3358,1886,0.109
LRG1,,,no,True,ENSG00000171236,Leucine-rich alpha-2-glycoprotein (LRG),Secreted,vein endothelial cell,,0.142,0.212,0.212,660,513,0.578
LRRC32,,,no,True,ENSG00000137507,Transforming growth factor beta activator LRRC32 (Garpin) (Glycoprotein A repetitions predominant) (GARP) (Leucine-rich repeat-containing protein 32),Cell membrane,squamous epithelial cell;blood vessel endothelial cell;vein endothelial cell;vasa recta ascending limb cell;vasa recta descending limb cell;retinal blood vessel endothelial cell;endothelial cell of artery;kidney capillary endothelial cell;capillary endothelial cell;lung microvascular endothelial cell;prostate gland microvascular endothelial cell;lung endothelial cell;endothelial cell;endothelial cell of vascular tree,,0.526,0.715,0.715,2443,1729,0.443
LTBP1,,,no,True,ENSG00000049323,Latent-transforming growth factor beta-binding protein 1 (LTBP-1) (Transforming growth factor beta-1-binding protein 1) (TGF-beta1-BP-1),Secreted,endocardial cell;smooth muscle cell of sphincter of pupil;kidney interstitial fibroblast;kidney interstitial cell,,1.047,0.59,1.047,4859,1425,-0.828
LYVE1,,,no,False,,,,,,0.29,0.245,0.29,1347,593,-0.242
LZTS1,,,no,True,ENSG00000061337,Leucine zipper putative tumor suppressor 1 (F37/esophageal cancer-related gene-coding leucine-zipper motif) (Fez1),Cytoplasm,melanocyte;renal interstitial pericyte,,0.298,0.287,0.298,1383,694,-0.054
MAB21L2,,,no,True,ENSG00000181541,Protein mab-21-like 2,Nucleus,interstitial cell of Cajal;mesodermal cell;smooth muscle cell;enteric smooth muscle cell;glycinergic neuron,,0.055,0.071,0.071,253,171,0.376
MAGI1,,,no,True,ENSG00000151276,"Membrane-associated guanylate kinase, WW and PDZ domain-containing protein 1 (Atrophin-1-interacting protein 3) (AIP-3) (BAI1-associated protein 1) (BAP-1) (Membrane-associated guanylate kinase inverted 1) (MAGI-1) (Trinucleotide repeat-containing gene 19 protein) (WW domain-containing protein 3) (WWP3)",Cell junction,cholangiocyte;renal beta-intercalated cell;renal alpha-intercalated cell;dermis microvascular lymphatic vessel endothelial cell,,0.775,0.59,0.775,3597,1427,-0.393
MAGI3,,,no,True,ENSG00000081026,"Membrane-associated guanylate kinase, WW and PDZ domain-containing protein 3 (Membrane-associated guanylate kinase inverted 3) (MAGI-3)",Cell membrane,corneal endothelial cell;renal intercalated cell;renal beta-intercalated cell;renal alpha-intercalated cell;epithelial cell of lung;epithelial cell of alveolus of lung;pneumocyte;type I pneumocyte;type II pneumocyte;lung secretory cell,,0.638,0.489,0.638,2963,1182,-0.385
MAN1A1,,,no,True,ENSG00000111885,"Mannosyl-oligosaccharide 1,2-alpha-mannosidase IA",Golgi apparatus membrane,dermis microvascular lymphatic vessel endothelial cell;enucleate erythrocyte;IgG plasmablast;adipocyte of breast,,8.604,5.918,8.604,39931,14303,-0.54
MAP1B,,,no,True,ENSG00000131711,Microtubule-associated protein 1B (MAP-1B),Cytoplasm,muscle cell;smooth muscle cell;forebrain radial glial cell;enteric neuron;cortical interneuron;cerebral cortex GABAergic interneuron;Cajal-Retzius cell;retinal ganglion cell;retinal cone cell;visceromotor neuron;peripheral nervous system neuron,,1.386,0.827,1.386,6432,1998,-0.745
MAP2K5,,,no,True,ENSG00000137764,Dual specificity mitogen-activated protein kinase kinase 5 (MAP kinase kinase 5) (MAPKK 5),,smooth muscle cell of sphincter of pupil,,1.371,1.62,1.62,6365,3915,0.24
MAP3K20,,,no,True,ENSG00000091436,Mitogen-activated protein kinase kinase kinase 20,Cytoplasm,enteric smooth muscle cell;tracheobronchial smooth muscle cell,,1.197,1.057,1.197,5554,2555,-0.179
MAP3K7CL,,,no,True,ENSG00000156265,MAP3K7 C-terminal-like protein (TAK1-like protein),,bronchial smooth muscle cell;blood cell;platelet;peripheral blood mononuclear cell;megakaryocyte,,0.785,0.737,0.785,3644,1782,-0.091
MAP4K3,,,no,True,ENSG00000011566,Mitogen-activated protein kinase kinase kinase kinase 3,,corneal endothelial cell,,1.887,1.508,1.887,8758,3645,-0.323
MARCO,,,no,True,ENSG00000019169,Macrophage receptor MARCO (Macrophage receptor with collagenous structure) (Scavenger receptor class A member 2),Cell membrane,blood vessel endothelial cell;endothelial cell of lymphatic vessel;phagocyte;macrophage;alternatively activated macrophage;tissue-resident macrophage;alveolar macrophage;lung macrophage;hematopoietic cell;basophil;leukocyte;professional antigen presenting cell;myeloid cell,UGRP1,1.31,0.534,1.31,6081,1290,-1.296
MCAM,,,no,True,ENSG00000076706,Cell surface glycoprotein MUC18 (Cell surface glycoprotein P1H12) (Melanoma cell adhesion molecule) (Melanoma-associated antigen A32) (Melanoma-associated antigen MUC18) (S-endo 1 endothelial-associated antigen) (CD antigen CD146),Membrane,blood vessel endothelial cell;endothelial tip cell;vein endothelial cell;endothelial cell of umbilical vein;gut endothelial cell;smooth muscle cell;vascular associated smooth muscle cell;myometrial cell;bronchial smooth muscle cell;extravillous trophoblast;pericyte;renal interstitial pericyte;mural cell,ncWNT,1.707,2.076,2.076,7924,5017,0.282
MDFIC,,,no,True,ENSG00000135272,MyoD family inhibitor domain-containing protein (I-mfa domain-containing protein) (hIC),Cytoplasm,"dermis microvascular lymphatic vessel endothelial cell;CD34-positive, CD56-positive, CD117-positive common innate lymphoid precursor, human;fat cell;subcutaneous fat cell;adipocyte of epicardial fat of left ventricle",,2.866,2.243,2.866,13299,5421,-0.353
MED12L,,,no,True,ENSG00000144893,Mediator of RNA polymerase II transcription subunit 12-like protein (Mediator complex subunit 12-like protein) (Thyroid hormone receptor-associated-like protein) (Trinucleotide repeat-containing gene 11 protein-like),Nucleus,ependymal cell;choroid plexus epithelial cell;corneal endothelial cell;lens fiber cell;secondary lens fiber;megakaryocyte,,0.089,0.147,0.147,414,356,0.724
MEF2A,,,no,True,ENSG00000068305,Myocyte-specific enhancer factor 2A (Serum response factor-like protein 1),Nucleus,epithelial cell;lung endothelial cell;endothelial cell;endothelial cell of vascular tree;tissue-resident macrophage;central nervous system macrophage;mature microglial cell,,3.522,2.778,3.522,16345,6715,-0.342
MEIS1,,,no,True,ENSG00000143995,Homeobox protein Meis1,Nucleus,pigmented epithelial cell;non-pigmented ciliary epithelial cell;smooth muscle cell of sphincter of pupil;neuron;medium spiny neuron;kidney interstitial fibroblast;mesangial cell;kidney interstitial cell,,1.573,1.24,1.573,7302,2997,-0.344
MEIS2,,,no,True,ENSG00000134138,Homeobox protein Meis2 (Meis1-related protein 1),Nucleus,epithelial cell;basal epithelial cell of prostatic duct;pigmented epithelial cell;pigmented ciliary epithelial cell;interstitial cell of Cajal;kidney capillary endothelial cell;lung endothelial cell;pancreatic PP cell;endothelial cell;endothelial cell of vascular tree;neuron;kidney interstitial fibroblast;mesangial cell,,2.586,1.838,2.586,12002,4443,-0.492
MFGE8,,,no,True,ENSG00000140545,Lactadherin (Breast epithelial antigen BA46) (HMFG) (MFGM) (Milk fat globule-EGF factor 8) (MFG-E8) (SED1),Membrane,mesenchymal stem cell;pancreatic A cell;follicular dendritic cell;smooth muscle cell;vascular associated smooth muscle cell;myometrial cell;bronchial smooth muscle cell;decidual cell;pancreatic stellate cell;tendon cell;chondrocyte;adventitial cell,,3.733,3.466,3.733,17323,8377,-0.107
MICAL2,,,no,True,ENSG00000133816,[F-actin]-monooxygenase MICAL2,Nucleus,corneal endothelial cell,,3.105,2.645,3.105,14408,6393,-0.231
MKX,,,no,True,ENSG00000150051,Homeobox protein Mohawk,Nucleus,smooth muscle cell of prostate;medium spiny neuron,,0.059,0.106,0.106,273,256,0.849
MMP11,,,no,True,ENSG00000099953,Stromelysin-3 (SL-3) (ST3),Secreted,epithelial cell of uterus;uterine smooth muscle cell;trophoblast giant cell;stromal cell;stromal cell of ovary;interstitial cell of ovary,,0.195,0.335,0.335,903,810,0.784
MMRN2,,,no,True,ENSG00000173269,Multimerin-2 (EMILIN-3) (Elastin microfibril interface located protein 3) (Elastin microfibril interfacer 3) (EndoGlyx-1 p125/p140 subunit),Secreted,squamous epithelial cell;blood vessel endothelial cell;endothelial tip cell;vein endothelial cell;vasa recta ascending limb cell;vasa recta descending limb cell;endothelial cell of artery;kidney capillary endothelial cell;capillary endothelial cell;lung microvascular endothelial cell;lung endothelial cell;endothelial cell;endothelial cell of vascular tree;endothelial cell of uterus;endocardial cell,,1.366,1.482,1.482,6339,3582,0.118
MOB2,,,no,True,ENSG00000182208,MOB kinase activator 2 (HCCA2) (Mob2 homolog) (Mps one binder kinase activator-like 2),Nucleus,cerebral cortex endothelial cell,,2.262,1.865,2.262,10500,4508,-0.279
MPP7,,,no,True,ENSG00000150054,MAGUK p55 subfamily member 7,Membrane,endothelial cell of lymphatic vessel;dermis microvascular lymphatic vessel endothelial cell;conjunctival epithelial cell,,1.929,1.727,1.929,8954,4174,-0.16
MRC1,,,no,True,ENSG00000260314,Macrophage mannose receptor 1 (MMR) (C-type lectin domain family 13 member D) (C-type lectin domain family 13 member D-like) (Human mannose receptor) (hMR) (Macrophage mannose receptor 1-like protein 1) (CD antigen CD206),Endosome membrane,endothelial cell of lymphatic vessel;endothelial cell of sinusoid;endothelial cell of hepatic sinusoid;endothelial cell of pericentral hepatic sinusoid;phagocyte;macrophage;elicited macrophage;alternatively activated macrophage;tissue-resident macrophage;Kupffer cell;alveolar macrophage;microglial cell;colon macrophage;lung macrophage;Hofbauer cell;mononuclear phagocyte;surface ectodermal cell;professional antigen presenting cell;immature innate lymphoid cell,CD45,3.535,2.99,3.535,16406,7226,-0.242
MRTFB,,,no,True,ENSG00000186260,Myocardin-related transcription factor B (MRTF-B) (MKL/myocardin-like protein 2) (Megakaryoblastic leukemia 2),Nucleus,lung microvascular endothelial cell;lung endothelial cell,,3.298,3.019,3.298,15304,7296,-0.127
MSI2,,,no,True,ENSG00000153944,RNA-binding protein Musashi homolog 2 (Musashi-2),Cytoplasm,ependymal cell;choroid plexus epithelial cell;corneal endothelial cell;pigmented epithelial cell;pigmented ciliary epithelial cell;non-pigmented ciliary epithelial cell;lens epithelial cell,,1.609,1.345,1.609,7467,3250,-0.259
MSN,,,no,True,ENSG00000147065,Moesin (Membrane-organizing extension spike protein),Cell membrane,"endothelial tip cell;retinal blood vessel endothelial cell;non-classical monocyte;CD14-low, CD16-positive monocyte;CD8-positive, alpha-beta cytokine secreting effector T cell",,23.927,17.637,23.927,111043,42627,-0.44
MT1A,,,no,True,ENSG00000205362,Metallothionein-1A (MT-1A) (Metallothionein-IA) (MT-IA),,skeletal muscle satellite stem cell;vasa recta ascending limb cell;mesothelial cell of pleura;smooth muscle cell;vascular associated smooth muscle cell;myometrial cell;bronchial smooth muscle cell;smooth muscle cell of prostate;skeletal muscle satellite cell;connective tissue cell;fibroblast of mammary gland;fibroblast of connective tissue of nonglandular part of prostate;fibroblast of connective tissue of glandular part of prostate;fibroblast of breast;pericyte;mural cell,,0.038,0.057,0.057,175,137,0.588
MTCL1,,,no,True,ENSG00000168502,Microtubule cross-linking factor 1 (Coiled-coil domain-containing protein 165) (PAR-1-interacting protein) (SOGA family member 2),Lateral cell membrane,enteric smooth muscle cell;cerebellar granule cell,,2.63,2.363,2.63,12205,5710,-0.155
MYH10,,,no,True,ENSG00000133026,"Myosin-10 (Cellular myosin heavy chain, type B) (Myosin heavy chain 10) (Myosin heavy chain, non-muscle IIb) (Non-muscle myosin heavy chain B) (NMMHC-B) (Non-muscle myosin heavy chain IIb) (NMMHC II-b) (NMMHC-IIB)",Cell projection,muscle cell;smooth muscle cell;connective tissue cell;fibroblast;alveolar type 2 fibroblast cell;fibroblast of lung;bronchus fibroblast of lung;mesothelial fibroblast;mesangial cell,,1.623,1.235,1.623,7532,2986,-0.394
MYH9,,,no,True,ENSG00000100345,"Myosin-9 (Cellular myosin heavy chain, type A) (Myosin heavy chain 9) (Myosin heavy chain, non-muscle IIa) (Non-muscle myosin heavy chain A) (NMMHC-A) (Non-muscle myosin heavy chain IIa) (NMMHC II-a) (NMMHC-IIA)",Cytoplasm,myoepithelial cell;myoepithelial cell of mammary gland;retinal blood vessel endothelial cell,,41.267,28.753,41.267,191518,69492,-0.521
MYLK,,,no,True,ENSG00000065534,"Myosin light chain kinase, smooth muscle (MLCK) (smMLCK)",Cytoplasm,basal cell;muscle cell;smooth muscle cell;smooth muscle cell of sphincter of pupil;vascular associated smooth muscle cell;enteric smooth muscle cell;smooth muscle fiber of ileum;uterine smooth muscle cell;myometrial cell;tracheobronchial smooth muscle cell;bronchial smooth muscle cell;ciliary muscle cell;smooth muscle cell of prostate;pulmonary interstitial fibroblast;myofibroblast cell,,1.135,1.085,1.135,5268,2622,-0.065
MYLK2,,,no,True,ENSG00000101306,"Myosin light chain kinase 2, skeletal/cardiac muscle (MLCK2)",Cytoplasm,cerebral cortex endothelial cell,,0.167,0.123,0.167,776,297,-0.444
NAV1,,,no,True,ENSG00000134369,Neuron navigator 1 (Pore membrane and/or filament-interacting-like protein 3) (Steerin-1) (Unc-53 homolog 1) (unc53H1),Cytoplasm,corneal endothelial cell;preadipocyte;brown preadipocyte,,1.86,1.479,1.86,8630,3575,-0.33
NBL1,,,no,True,ENSG00000158747,Neuroblastoma suppressor of tumorigenicity 1 (DAN domain family member 1) (Protein N03) (Zinc finger protein DAN),Secreted,enterocyte of epithelium of small intestine;pancreatic D cell;epithelial cell of small intestine;muscle cell;smooth muscle cell;reticular cell;pancreatic stellate cell;fibroblast of connective tissue of glandular part of prostate;fibroblast of breast;myofibroblast cell;transit amplifying cell of small intestine,,9.717,7.78,9.717,45094,18804,-0.321
NCOA3,,,no,True,ENSG00000124151,Nuclear receptor coactivator 3 (NCoA-3),Cytoplasm;Nucleus,cardiac endothelial cell;IgA plasmablast;papillary tips cell,,3.623,2.864,3.623,16813,6923,-0.339
NDRG1,,,no,True,ENSG00000104419,Protein NDRG1 (Differentiation-related gene 1 protein) (DRG-1) (N-myc downstream-regulated gene 1 protein) (Nickel-specific induction protein Cap43) (Reducing agents and tunicamycin-responsive protein) (RTP) (Rit42),Cytoplasm,retinal blood vessel endothelial cell;prostate gland microvascular endothelial cell;stratified epithelial cell;respiratory epithelial cell;epithelial cell of lower respiratory tract;club cell;mesothelial fibroblast,,10.579,5.323,10.579,49098,12865,-0.991
NES,,,no,True,ENSG00000132688,Nestin,,glioblast;Schwann cell precursor;vasa recta descending limb cell;endothelial cell of artery,,1.109,1.466,1.466,5147,3543,0.403
NEXN,,,no,True,ENSG00000162614,Nexilin (F-actin-binding protein) (Nelin),Cytoplasm,muscle cell;cardiac muscle cell;regular atrial cardiac myocyte;regular ventricular cardiac myocyte;skeletal muscle fiber;slow muscle cell;fast muscle cell;smooth muscle cell;enteric smooth muscle cell;smooth muscle fiber of ileum;tracheobronchial smooth muscle cell;bronchial smooth muscle cell;cell of skeletal muscle;muscle precursor cell;cardiac muscle myoblast;brown preadipocyte,,0.299,0.118,0.299,1386,284,-1.346
NFATC1,,,no,True,ENSG00000131196,"Nuclear factor of activated T-cells, cytoplasmic 1 (NF-ATc1) (NFATc1) (NFAT transcription complex cytosolic component) (NF-ATc) (NFATc)",Cytoplasm,epithelial cell of thymus;endothelial cell of lymphatic vessel;osteoclast;neuron,,3.288,2.553,3.288,15257,6171,-0.365
NGF,,,no,True,ENSG00000134259,Beta-nerve growth factor (Beta-NGF),Secreted,smooth muscle myoblast;pericyte;renal interstitial pericyte;mural cell,NGF;NT,0.022,,0.022,104,0,
NIBAN1,,,no,True,ENSG00000135842,Protein Niban 1 (Cell growth-inhibiting gene 39 protein) (Protein FAM129A),Cytoplasm,pigmented epithelial cell;muscle cell;cardiac muscle cell;regular atrial cardiac myocyte;smooth muscle cell of sphincter of pupil;muscle precursor cell;smooth muscle myoblast;granulocyte;neutrophil,,2.039,1.599,2.039,9464,3865,-0.351
NKX2-3,,,no,True,ENSG00000119919,Homeobox protein Nkx-2.3 (Homeobox protein NK-2 homolog C),Nucleus,interstitial cell of Cajal;mesodermal cell;enteric smooth muscle cell;mesenchymal cell,,0.051,0.073,0.073,235,176,0.524
NODAL,,,no,True,ENSG00000156574,Nodal homolog,Secreted,cerebral cortex endothelial cell,NODAL,0.038,0.063,0.063,177,153,0.731
NOSTRIN,,,no,True,ENSG00000163072,Nostrin (BM247 homolog) (Nitric oxide synthase traffic inducer) (Nitric oxide synthase trafficker) (eNOS-trafficking inducer),Nucleus,vasa recta ascending limb cell;vasa recta descending limb cell;retinal blood vessel endothelial cell;kidney capillary endothelial cell;glomerular capillary endothelial cell;capillary endothelial cell;lung microvascular endothelial cell;lung endothelial cell;fenestrated cell;glomerular endothelial cell;endothelial cell;endothelial cell of vascular tree;endothelial cell of sinusoid;endothelial cell of hepatic sinusoid;endothelial cell of pericentral hepatic sinusoid;endothelial cell of uterus;cardiac endothelial cell,,0.597,0.593,0.597,2770,1434,-0.009
NOTCH3,,,no,True,ENSG00000074181,Neurogenic locus notch homolog protein 3 (Notch 3),Cell membrane,smooth muscle cell;vascular associated smooth muscle cell;smooth muscle cell of the pulmonary artery;myometrial cell;bronchial smooth muscle cell;smooth muscle myoblast;pericyte;renal interstitial pericyte;mural cell,NOTCH,1.209,1.179,1.209,5612,2850,-0.036
NOTCH4,,,no,True,ENSG00000204301,Neurogenic locus notch homolog protein 4 (Notch 4) (hNotch4),Cell membrane,squamous epithelial cell;blood vessel endothelial cell;endothelial tip cell;vasa recta ascending limb cell;vasa recta descending limb cell;endothelial cell of artery;kidney capillary endothelial cell;glomerular capillary endothelial cell;capillary endothelial cell;fenestrated cell;glomerular endothelial cell;endothelial cell;gut endothelial cell;endothelial cell of vascular tree;endothelial cell of uterus;cardiac endothelial cell,NOTCH,1.714,1.852,1.852,7953,4476,0.112
NR4A1,,,no,True,ENSG00000123358,Nuclear receptor subfamily 4immunitygroup A member 1 (Early response protein NAK1) (Nuclear hormone receptor NUR/77) (Nur77) (Orphan nuclear receptor HMR) (Orphan nuclear receptor TR3) (ST-59) (Testicular receptor 3),Nucleus,intestinal crypt stem cell of large intestine;paneth cell of epithelium of small intestine;vascular associated smooth muscle cell;myometrial cell;tracheobronchial smooth muscle cell;B cell;tendon cell,,1.832,3.614,3.614,8504,8735,0.98
NR5A2,,,no,True,ENSG00000116833,Nuclear receptor subfamily 5 group A member 2 (Alpha-1-fetoprotein transcription factor) (B1-binding factor) (hB1F) (CYP7A promoter-binding factor) (Hepatocytic transcription factor) (Liver receptor homolog 1) (LRH-1),Nucleus,hepatoblast;cholangiocyte;hepatocyte;endothelial cell of sinusoid;endothelial cell of hepatic sinusoid;endothelial cell of pericentral hepatic sinusoid;endothelial cell of uterus,,0.395,0.489,0.489,1834,1181,0.306
NREP,,,no,True,ENSG00000134986,Neuronal regeneration-related protein (Neuronal protein 3.1) (Protein p311),Cytoplasm,glioblast;Schwann cell precursor;granulosa cell;brush cell of trachebronchial tree;brush cell of trachea;brush cell of bronchus;ovarian surface epithelial cell;mesodermal cell;tracheobronchial smooth muscle cell;early lymphoid progenitor;enteric neuron;peripheral nervous system neuron;pulmonary interstitial fibroblast;fibroblast of lung;chondrocyte;interstitial cell of ovary;mesenchymal cell,,5.629,6.408,6.408,26124,15488,0.187
NRN1,,,no,True,ENSG00000124785,Neuritin,Cell membrane,vein endothelial cell;endothelial cell of artery;lung microvascular endothelial cell;lung endothelial cell;endothelial cell;endothelial cell of vascular tree;endothelial cell of lymphatic vessel;endothelial cell of uterus;Cajal-Retzius cell;retinal ganglion cell,,1.047,1.333,1.333,4860,3221,0.348
NRP1,,,no,True,ENSG00000099250,Neuropilin-1 (Vascular endothelial cell growth factor 165 receptor) (CD antigen CD304),Secreted,epithelial cell;endothelial tip cell;lung endothelial cell;endothelial cell;endothelial cell of vascular tree;endothelial cell of sinusoid;endothelial cell of hepatic sinusoid;endothelial cell of pericentral hepatic sinusoid;cardiac endothelial cell;plasmacytoid dendritic cell;preadipocyte;brown preadipocyte;kidney interstitial fibroblast;kidney interstitial cell,SEMA3;SEMA4,3.601,2.919,3.601,16714,7056,-0.303
NRP2,,,no,True,ENSG00000118257,Neuropilin-2 (Vascular endothelial cell growth factor 165 receptor 2),Membrane,endothelial tip cell;endothelial cell of lymphatic vessel;dermis microvascular lymphatic vessel endothelial cell;endothelial cell of sinusoid;endosteal cell;elicited macrophage;inflammatory macrophage;alternatively activated macrophage;osteoclast;surface ectodermal cell;enteric smooth muscle cell,SEMA3,0.497,0.401,0.497,2308,968,-0.312
NT5E,,,no,True,ENSG00000135318,5'-nucleotidase (5'-NT),Cell membrane,endothelial cell of lymphatic vessel,,0.697,0.948,0.948,3233,2290,0.444
NTN1,,,no,True,ENSG00000065320,Netrin-1 (Epididymis tissue protein Li 131P),Secreted,corneal endothelial cell;lung goblet cell;regular atrial cardiac myocyte;ciliary muscle cell,Netrin,0.621,0.583,0.621,2883,1409,-0.092
NTN4,,,no,True,ENSG00000074527,Netrin-4 (Beta-netrin) (Hepar-derived netrin-like protein),Secreted,kidney collecting duct principal cell;basal epithelial cell of prostatic duct;renal principal cell;epithelial cell of lung;epithelial cell of alveolus of lung;pneumocyte;type II pneumocyte;fenestrated cell;glomerular endothelial cell;endothelial cell of sinusoid;endothelial cell of hepatic sinusoid;endothelial cell of pericentral hepatic sinusoid;endosteal cell;kidney loop of Henle thin ascending limb epithelial cell;kidney loop of Henle thin descending limb epithelial cell;papillary tips cell,Netrin,1.418,1.363,1.418,6581,3294,-0.057
NTS,,,no,True,ENSG00000133636,Neurotensin/neuromedin N,Secreted;Cytoplasmic vesicle,stem cell;basal cell;respiratory basal cell;basal cell of epithelium of trachea;ependymal cell;glandular epithelial cell;goblet cell;respiratory goblet cell;tracheal goblet cell;type L enteroendocrine cell;respiratory epithelial cell;epithelial cell of lower respiratory tract;endothelial cell of lymphatic vessel;dermis microvascular lymphatic vessel endothelial cell;neuron,NTS,0.133,0.149,0.149,617,359,0.16
